country,year,sex,age,suicides_no,population,suicides_per_100k
Austria,2002,female,35-54 years,129,1197653.0,10.771066410721636
Austria,2002,female,5-14 years,2,460277.0,0.4345209515139796
Austria,2002,female,55-74 years,105,841432.0,12.478726742030252
Austria,2002,female,75+ years,80,410636.0,19.481974303275894
Austria,2002,male,15-24 years,99,494122.0,20.035537782167157
Austria,2002,male,25-34 years,158,586771.0,26.92702945442089
Austria,2002,male,35-54 years,422,1214866.0,34.736341291961416
Austria,2002,male,5-14 years,2,483732.0,0.4134520767697816
Austria,2002,male,55-74 years,322,747406.0,43.082340789343405
Austria,2002,male,75+ years,187,187295.0,99.84249446061027
Austria,2003,female,15-24 years,29,482866.0,6.0058069940728895
Austria,2003,female,25-34 years,32,567665.0,5.637127531202381
Austria,2003,female,35-54 years,141,1213566.0,11.618651148763233
Austria,2003,female,5-14 years,0,457342.0,0.0
Austria,2003,female,55-74 years,102,851030.0,11.985476422687803
Austria,2003,female,75+ years,84,412619.0,20.357763457329884
Austria,2003,male,15-24 years,91,501938.0,18.129729169738095
Austria,2003,male,25-34 years,118,569434.0,20.722331297393552
Austria,2003,male,35-54 years,371,1231545.0,30.124761985960724
Austria,2003,male,5-14 years,3,480502.0,0.6243470370570777
Austria,2003,male,55-74 years,308,759680.0,40.54338668913227
Austria,2003,male,75+ years,177,193846.0,91.30959627745736
Austria,2004,female,15-24 years,22,491309.0,4.477833705468453
Austria,2004,female,25-34 years,26,554568.0,4.688333982487269
Austria,2004,female,35-54 years,107,1231774.0,8.686658429224842
Austria,2004,female,5-14 years,0,453574.0,0.0
Austria,2004,female,55-74 years,118,860913.0,13.706379157940466
Austria,2004,female,75+ years,73,416777.0,17.515361932160364
Austria,2004,male,15-24 years,110,509514.0,21.589200689284297
Austria,2004,male,25-34 years,120,555892.0,21.58692695703482
Austria,2004,male,35-54 years,347,1248808.0,27.78649720373348
Austria,2004,male,5-14 years,2,476337.0,0.41987080575306973
Austria,2004,male,55-74 years,308,771847.0,39.90428154802701
Austria,2004,male,75+ years,189,201792.0,93.66079923882016
Austria,2005,female,15-24 years,18,497688.0,3.6167237305299706
Austria,2005,female,25-34 years,33,546238.0,6.041322646904829
Austria,2005,female,35-54 years,121,1250028.0,9.679783172856927
Austria,2005,female,5-14 years,1,448529.0,0.22295102434848138
Austria,2005,female,55-74 years,96,869065.0,11.046354415377447
Austria,2005,female,75+ years,81,421281.0,19.227071716977505
Austria,2005,male,15-24 years,83,515674.0,16.09544014241556
Austria,2005,male,25-34 years,102,548943.0,18.58116416458539
Austria,2005,male,35-54 years,364,1266464.0,28.741440735780884
Austria,2005,male,5-14 years,3,471447.0,0.6363387613029672
Austria,2005,male,55-74 years,331,782050.0,42.324659548622215
Austria,2005,male,75+ years,166,210054.0,79.02729774248527
Austria,2006,female,15-24 years,16,499388.0,3.203921600038447
Austria,2006,female,25-34 years,18,542011.0,3.3209658106569795
Austria,2006,female,35-54 years,91,1265873.0,7.188714823682944
Austria,2006,female,5-14 years,0,441264.0,0.0
Austria,2006,female,55-74 years,91,876832.0,10.378270866026787
Austria,2006,female,75+ years,81,425747.0,19.025383619849347
Austria,2006,male,15-24 years,77,517546.0,14.87790457273363
Austria,2006,male,25-34 years,103,545467.0,18.8829021737337
Austria,2006,male,35-54 years,382,1281251.0,29.814610876401268
Austria,2006,male,5-14 years,1,464213.0,0.21541835321285704
Austria,2006,male,55-74 years,266,791509.0,33.60669303823457
Austria,2006,male,75+ years,171,218168.0,78.37996406439075
Austria,2007,female,15-24 years,15,499804.0,3.00117646117278
Austria,2007,female,25-34 years,25,539763.0,4.63166241480057
Austria,2007,female,35-54 years,88,1277479.0,6.888567248463575
Austria,2007,female,5-14 years,0,433193.0,0.0
Austria,2007,female,55-74 years,109,885212.0,12.313434521899838
Austria,2007,female,75+ years,80,428921.0,18.651453297926658
Austria,2007,male,15-24 years,93,517817.0,17.960012900310343
Austria,2007,male,25-34 years,99,542760.0,18.240106124253813
Austria,2007,male,35-54 years,331,1291260.0,25.63387698836795
Austria,2007,male,5-14 years,2,455269.0,0.4393007211121337
Austria,2007,male,55-74 years,273,800509.0,34.103301774246134
Austria,2007,male,75+ years,170,225285.0,75.45997292318619
Austria,2008,female,15-24 years,18,500763.0,3.5945147704602776
Austria,2008,female,25-34 years,18,539635.0,3.335587943702688
Austria,2008,female,35-54 years,112,1285210.0,8.714529143097236
Austria,2008,female,5-14 years,2,425776.0,0.4697305625493217
Austria,2008,female,55-74 years,82,895882.0,9.152991130528351
Austria,2008,female,75+ years,72,430534.0,16.723417894986227
Austria,2008,male,15-24 years,59,519137.0,11.365015400559004
Austria,2008,male,25-34 years,86,542606.0,15.849437713552744
Austria,2008,male,35-54 years,340,1295943.0,26.235721787146502
Austria,2008,male,5-14 years,2,447151.0,0.4472761997624964
Austria,2008,male,55-74 years,276,811538.0,34.00949801488039
Austria,2008,male,75+ years,200,231083.0,86.54898889143728
Austria,2009,female,15-24 years,11,501225.0,2.1946231732255974
Austria,2009,female,25-34 years,18,539304.0,3.337635174224556
Austria,2009,female,35-54 years,101,1289816.0,7.830574283463688
Austria,2009,female,5-14 years,5,418410.0,1.195000119500012
Austria,2009,female,55-74 years,103,908213.0,11.340951957305169
Austria,2009,female,75+ years,68,430726.0,15.787298653900622
Austria,2009,male,15-24 years,72,519901.0,13.84879044279584
Austria,2009,male,25-34 years,99,542799.0,18.238795576263037
Austria,2009,male,35-54 years,332,1297322.0,25.591179367959533
Austria,2009,male,5-14 years,3,439629.0,0.6823935636639076
Austria,2009,male,55-74 years,279,823727.0,33.87044494110306
Austria,2009,male,75+ years,187,235822.0,79.2970969629636
Austria,2010,female,15-24 years,14,499638.0,2.8020286687561797
Austria,2010,female,25-34 years,25,539299.0,4.635647386700142
Austria,2010,female,35-54 years,102,1291400.0,7.898404831965309
Austria,2010,female,5-14 years,1,412838.0,0.24222576410117286
Austria,2010,female,55-74 years,90,923411.0,9.746472589128786
Austria,2010,female,75+ years,62,431151.0,14.380112767916575
Austria,2010,male,15-24 years,91,518657.0,17.54531414788579
Austria,2010,male,25-34 years,85,542986.0,15.654178929106827
Austria,2010,male,35-54 years,325,1296607.0,25.065420748152683
Austria,2010,male,5-14 years,2,433795.0,0.461047268871241
Austria,2010,male,55-74 years,287,838208.0,34.23971138428648
Austria,2010,male,75+ years,180,240431.0,74.86555394271122
Austria,2011,female,15-24 years,23,498172.0,4.616879310760139
Austria,2011,female,25-34 years,23,542031.0,4.243299737468891
Austria,2011,female,35-54 years,95,1288452.0,7.373188911965677
Austria,2011,female,5-14 years,1,407570.0,0.24535662585568122
Austria,2011,female,55-74 years,113,942311.0,11.991794641047381
Austria,2011,female,75+ years,58,431128.0,13.453081219498618
Austria,2011,male,15-24 years,67,518095.0,12.931991237128326
Austria,2011,male,25-34 years,97,546027.0,17.76468929192146
Austria,2011,male,35-54 years,336,1292255.0,26.001060162274477
Austria,2011,male,5-14 years,3,428198.0,0.7006104652520563
Austria,2011,male,55-74 years,276,855700.0,32.25429472946126
Austria,2011,male,75+ years,196,245207.0,79.93246522326035
Austria,2012,female,15-24 years,6,497838.0,1.205211333807383
Austria,2012,female,25-34 years,20,547787.0,3.651054150609635
Austria,2012,female,35-54 years,87,1283769.0,6.776920146848849
Austria,2012,female,5-14 years,1,402730.0,0.24830531621682017
Austria,2012,female,55-74 years,99,962372.0,10.287082334066245
Austria,2012,female,75+ years,76,430436.0,17.65651571894544
Austria,2012,male,15-24 years,66,519503.0,12.704450214916951
Austria,2012,male,25-34 years,99,553047.0,17.90082940509577
Austria,2012,male,35-54 years,332,1286522.0,25.80601031307665
Austria,2012,male,5-14 years,3,422849.0,0.7094731216107878
Austria,2012,male,55-74 years,298,874391.0,34.08086313788682
Austria,2012,male,75+ years,189,250032.0,75.59032443847188
Austria,2013,female,15-24 years,20,496526.0,4.027986449853582
Austria,2013,female,25-34 years,25,556475.0,4.492564805247316
Austria,2013,female,35-54 years,94,1279480.0,7.346734610935692
Austria,2013,female,5-14 years,3,400256.0,0.7495203070035178
Austria,2013,female,55-74 years,118,981829.0,12.018386093708783
Austria,2013,female,75+ years,64,431074.0,14.846638860149302
Austria,2013,male,15-24 years,54,518852.0,10.407592145737127
Austria,2013,male,25-34 years,75,563630.0,13.306601848730551
Austria,2013,male,35-54 years,317,1282009.0,24.72681549037487
Austria,2013,male,5-14 years,1,420342.0,0.2379015182874897
Austria,2013,male,55-74 years,299,893602.0,33.46008625764043
Austria,2013,male,75+ years,221,255540.0,86.48352508413556
Austria,2014,female,15-24 years,17,493605.0,3.4440493917200996
Austria,2014,female,25-34 years,29,566622.0,5.118050481626199
Austria,2014,female,35-54 years,93,1276047.0,7.288132803885751
Austria,2014,female,5-14 years,0,399408.0,0.0
Austria,2014,female,55-74 years,108,993973.0,10.865486285844787
Austria,2014,female,75+ years,77,442472.0,17.40223110162903
Austria,2014,male,15-24 years,79,516580.0,15.292887839250454
Austria,2014,male,25-34 years,100,576126.0,17.35731419863016
Austria,2014,male,35-54 years,321,1280204.0,25.074128810720794
Austria,2014,male,5-14 years,2,419646.0,0.47659217530966574
Austria,2014,male,55-74 years,282,906857.0,31.09641321619616
Austria,2014,male,75+ years,206,269625.0,76.40241075567918
Austria,2015,female,15-24 years,19,490742.0,3.8716881783095802
Austria,2015,female,25-34 years,21,576661.0,3.6416542821519053
Austria,2015,female,35-54 years,79,1273034.0,6.205647296144486
Austria,2015,female,5-14 years,1,400831.0,0.24948170176458406
Austria,2015,female,55-74 years,100,998854.0,10.01147314822787
Austria,2015,female,75+ years,70,461676.0,15.162148346459421
Austria,2015,male,15-24 years,61,519646.0,11.738760617805198
Austria,2015,male,25-34 years,78,590968.0,13.198684192714326
Austria,2015,male,35-54 years,313,1279822.0,24.456525985644877
Austria,2015,male,5-14 years,1,421708.0,0.23713090574520757
Austria,2015,male,55-74 years,294,915115.0,32.1271097075231
Austria,2015,male,75+ years,214,290329.0,73.70948131257987
Austria,2016,female,15-24 years,22,488020.0,4.508011966722675
Austria,2016,female,25-34 years,18,585913.0,3.072128455931171
Austria,2016,female,35-54 years,95,1273241.0,7.461274024320611
Austria,2016,female,5-14 years,2,406212.0,0.4923537463196558
Austria,2016,female,55-74 years,99,1009403.0,9.807777468464034
Austria,2016,female,75+ years,61,478267.0,12.754381966558428
Austria,2016,male,15-24 years,58,525977.0,11.027098143074697
Austria,2016,male,25-34 years,86,605922.0,14.193245995359138
Austria,2016,male,35-54 years,260,1281202.0,20.293443188505794
Austria,2016,male,5-14 years,1,428370.0,0.2334430515675701
Austria,2016,male,55-74 years,290,928992.0,31.216630498432707
Austria,2016,male,75+ years,212,307692.0,68.9000689000689
Azerbaijan,1981,female,15-24 years,15,742400.0,2.0204741379310343
Azerbaijan,1981,female,25-34 years,13,423900.0,3.066761028544468
Azerbaijan,1981,female,35-54 years,32,605500.0,5.284888521882742
Azerbaijan,1981,female,5-14 years,2,688000.0,0.2906976744186046
Azerbaijan,1981,female,55-74 years,29,303100.0,9.567799406136588
Azerbaijan,1981,female,75+ years,8,92500.0,8.64864864864865
Azerbaijan,1981,male,15-24 years,39,760500.0,5.128205128205128
Azerbaijan,1981,male,25-34 years,38,399900.0,9.502375593898474
Azerbaijan,1981,male,35-54 years,79,577000.0,13.691507798960139
Azerbaijan,1981,male,5-14 years,4,711100.0,0.5625087891998312
Azerbaijan,1981,male,55-74 years,20,184900.0,10.816657652785288
Azerbaijan,1981,male,75+ years,8,43600.0,18.34862385321101
Azerbaijan,1982,female,15-24 years,16,747700.0,2.139895680085596
Azerbaijan,1982,female,25-34 years,12,456000.0,2.6315789473684212
Azerbaijan,1982,female,35-54 years,13,606800.0,2.142386288727752
Azerbaijan,1982,female,5-14 years,3,679700.0,0.44137119317345885
Azerbaijan,1982,female,55-74 years,21,313400.0,6.700701978302488
Azerbaijan,1982,female,75+ years,15,94500.0,15.873015873015873
Azerbaijan,1982,male,15-24 years,29,764900.0,3.791345273892012
Azerbaijan,1982,male,25-34 years,29,429700.0,6.748894577612288
Azerbaijan,1982,male,35-54 years,61,576300.0,10.584764879403089
Azerbaijan,1982,male,5-14 years,0,703900.0,0.0
Azerbaijan,1982,male,55-74 years,30,198000.0,15.151515151515152
Azerbaijan,1982,male,75+ years,10,43600.0,22.93577981651376
Azerbaijan,1983,female,15-24 years,12,747000.0,1.6064257028112452
Azerbaijan,1983,female,25-34 years,12,503200.0,2.384737678855326
Azerbaijan,1983,female,35-54 years,12,608900.0,1.9707669568073576
Azerbaijan,1983,female,5-14 years,12,673900.0,1.7806796260572786
Azerbaijan,1983,female,55-74 years,12,331400.0,3.6210018105009047
Azerbaijan,1983,female,75+ years,12,97500.0,12.307692307692307
Azerbaijan,1983,male,15-24 years,12,755000.0,1.5894039735099337
Azerbaijan,1983,male,25-34 years,12,476400.0,2.518891687657431
Azerbaijan,1983,male,35-54 years,12,575100.0,2.0865936358894106
Azerbaijan,1983,male,5-14 years,12,701400.0,1.7108639863130881
Azerbaijan,1983,male,55-74 years,12,221800.0,5.410279531109107
Azerbaijan,1983,male,75+ years,12,44000.0,27.272727272727273
Azerbaijan,1985,female,15-24 years,13,737100.0,1.763668430335097
Azerbaijan,1985,female,25-34 years,14,551400.0,2.538991657598839
Azerbaijan,1985,female,35-54 years,25,611600.0,4.087638979725311
Azerbaijan,1985,female,5-14 years,0,673400.0,0.0
Azerbaijan,1985,female,55-74 years,17,349200.0,4.868270332187858
Azerbaijan,1985,female,75+ years,9,100700.0,8.937437934458789
Azerbaijan,1985,male,15-24 years,30,736800.0,4.071661237785016
Azerbaijan,1985,male,25-34 years,28,522900.0,5.35475234270415
Azerbaijan,1985,male,35-54 years,62,574400.0,10.793871866295264
Azerbaijan,1985,male,5-14 years,2,703300.0,0.2843736669984359
Azerbaijan,1985,male,55-74 years,36,246500.0,14.60446247464503
Azerbaijan,1985,male,75+ years,8,44800.0,17.857142857142858
Azerbaijan,1986,female,15-24 years,15,721100.0,2.0801553182637638
Azerbaijan,1986,female,25-34 years,16,583700.0,2.7411341442521846
Azerbaijan,1986,female,35-54 years,22,619500.0,3.5512510088781273
Azerbaijan,1986,female,5-14 years,2,678200.0,0.29489826010026543
Azerbaijan,1986,female,55-74 years,22,359400.0,6.121313299944352
Azerbaijan,1986,female,75+ years,5,101700.0,4.916420845624385
Azerbaijan,1986,male,15-24 years,34,720400.0,4.719600222098834
Azerbaijan,1986,male,25-34 years,26,550200.0,4.725554343874955
Azerbaijan,1986,male,35-54 years,56,579800.0,9.658502932045534
Azerbaijan,1986,male,5-14 years,3,708900.0,0.4231908590774439
Azerbaijan,1986,male,55-74 years,26,260500.0,9.980806142034549
Azerbaijan,1986,male,75+ years,8,44900.0,17.817371937639198
Azerbaijan,1987,female,15-24 years,14,706400.0,1.9818799546998866
Azerbaijan,1987,female,25-34 years,20,614000.0,3.2573289902280127
Azerbaijan,1987,female,35-54 years,19,628200.0,3.0245144858325372
Azerbaijan,1987,female,5-14 years,0,685000.0,0.0
Azerbaijan,1987,female,55-74 years,22,370800.0,5.93311758360302
Azerbaijan,1987,female,75+ years,11,102800.0,10.700389105058365
Azerbaijan,1987,male,15-24 years,36,707200.0,5.090497737556561
Azerbaijan,1987,male,25-34 years,33,574400.0,5.745125348189415
Azerbaijan,1987,male,35-54 years,52,586600.0,8.864643709512444
Azerbaijan,1987,male,5-14 years,7,717800.0,0.9752020061298411
Azerbaijan,1987,male,55-74 years,34,275400.0,12.345679012345679
Azerbaijan,1987,male,75+ years,6,45300.0,13.245033112582782
Azerbaijan,1988,female,15-24 years,14,692900.0,2.020493577716842
Azerbaijan,1988,female,25-34 years,13,643500.0,2.0202020202020203
Azerbaijan,1988,female,35-54 years,21,635300.0,3.305524948843066
Azerbaijan,1988,female,5-14 years,0,695000.0,0.0
Azerbaijan,1988,female,55-74 years,22,383000.0,5.7441253263707575
Azerbaijan,1988,female,75+ years,11,103400.0,10.638297872340425
Azerbaijan,1988,male,15-24 years,31,699300.0,4.433004433004434
Azerbaijan,1988,male,25-34 years,34,595500.0,5.709487825356843
Azerbaijan,1988,male,35-54 years,44,591800.0,7.434944237918216
Azerbaijan,1988,male,5-14 years,1,730300.0,0.13693002875530605
Azerbaijan,1988,male,55-74 years,29,290500.0,9.982788296041308
Azerbaijan,1988,male,75+ years,12,45800.0,26.200873362445414
Azerbaijan,1989,female,15-24 years,9,671200.0,1.3408820023837902
Azerbaijan,1989,female,25-34 years,12,661600.0,1.8137847642079807
